Timestep,TTC,x0,y0,A,B,C,distance,actual_velocity_y,desired_velocity_y,unclipped_velocity_y
109,93.83599726429115,-74.60471584173906,23.553052189062633,0.7950543290078034,-0.25100231122098,0.021313782112497362,7.399432763689757,-5.9048824,-0.19028941814093858,-0.19028941814093858
110,100.24951406169792,-82.13294377726334,22.505539919373284,0.8192852059783067,-0.22449525197221795,0.019950221392286378,7.281558990710974,-5.9336953,-0.1912498497751139,-0.1912498497751139
111,90.0062248911834,-73.62109700166249,23.484399777228017,0.8179556146329839,-0.26091972867010493,0.022220685318354142,7.164255187147856,-5.905214,-0.1903004636900651,-0.1903004636900651
112,111.72670628513913,-94.1115968029075,9.309733254748654,0.8423375210106356,-0.08332594385257511,0.017900823057432437,7.0444838444232944,-6.028493,-0.19440977419751665,-0.19440977419751665
113,96.25960674011607,-75.78024158459588,20.800058785116253,0.7872486097848825,-0.21608293955815483,0.020777147006216707,6.923938572639227,-6.0673265,-0.19570421525599616,-0.19570421525599616
114,96.1666315386348,-78.9784086283164,19.76029314444246,0.8212662476025995,-0.20547972647356158,0.020797234633267807,6.803845923626423,-6.0543556,-0.19527186869671215,-0.19527186869671215
115,91.8029313850194,-78.04736056603535,21.07350140053096,0.8501619652939676,-0.2295515086784013,0.02178579670416019,6.6838641019999985,-6.049162,-0.19509872228495595,-0.19509872228495595
116,89.6270484490907,-78.04931682171319,20.856677947713866,0.8708232411117075,-0.2327051744826867,0.022314692211872017,6.565236423397065,-5.9814334,-0.19284110631441637,-0.19284110631441637
117,89.98617927252099,-80.99446098275834,21.085261783614854,0.9000766744131735,-0.23431666900489956,0.02222563527164597,6.447502814465762,-5.9367633,-0.19135211837497867,-0.19135211837497867
118,81.67450673049349,-73.05927759780218,22.005997850496534,0.8945175247752701,-0.2694353321668793,0.02448744510449908,6.331618346506358,-5.844212,-0.1882670693236374,-0.1882670693236374
119,83.88239582145461,-76.66323815654202,22.079160200319194,0.9139371545815321,-0.26321566025981347,0.023842905062667032,6.216930162394047,-5.78449,-0.1862763490350701,-0.1862763490350701
120,84.12782127985487,-77.69591390206776,23.035813301783925,0.9235460127228174,-0.2738192069084291,0.02377334833558702,6.104176335269213,-5.68776,-0.18305201047870148,-0.18305201047870148
121,84.2972965065158,-76.82593844468292,24.095528261520776,0.9113689480984081,-0.28583986984278076,0.023725553284445,5.992107030236721,-5.6535068,-0.181910224801768,-0.181910224801768
122,85.10338755710166,-81.25805408038393,23.76464638234941,0.9548157413341787,-0.2792444233363107,0.02350082713990749,5.882410269463063,-5.4937663,-0.17658556105616047,-0.17658556105616047
123,84.69095418793128,-79.62581469148407,25.438213868182682,0.9401926741171489,-0.30036518199729656,0.02361527295538496,5.773923296713829,-5.424355,-0.17427183054572354,-0.17427183054572354
124,84.2678984968254,-81.08018111378652,25.702814738767433,0.9621716283436335,-0.30501312121526003,0.023733830268418826,5.666863575810194,-5.352962,-0.17189208393736163,-0.17189208393736163
125,87.55621692899324,-86.14693940344029,25.564634284521016,0.9839043122809217,-0.29197965811215376,0.022842467047451007,5.560314219677449,-5.327482,-0.1710427410461564,-0.1710427410461564
126,86.15537777665135,-87.82940038308216,25.985561627605623,1.0194302741120878,-0.30161276403395765,0.023213873023513253,5.454180699074269,-5.306652,-0.17034840691166853,-0.17034840691166853
127,79.07976899178598,-81.87003099286099,27.168898190721045,1.0352841445624965,-0.3435631962144841,0.02529091859395467,5.349356618010998,-5.241214,-0.16816712485552154,-0.16816712485552154
