Timestep,TTC,x0,y0,A,B,C,distance,actual_velocity_y,desired_velocity_y,unclipped_velocity_y
72,91.64704796248027,-4.683267458314965,-9.59503762165273,0.051101127231422294,0.10469554486447702,0.02182285239366125,9.19554655649662,-5.8416996,-0.18818332281087885,-0.18818332281087885
73,96.29865946267141,-3.8706683649006015,-11.446059223371709,0.040194415856858345,0.11886000581148884,0.010384360546448038,9.078963596606254,-5.829146,-0.18776486986755844,-0.18776486986755844
74,97.17756551356075,-4.042597136843967,-12.56596867169025,0.041600107138718534,0.12930935864962287,0.02058088190860171,8.953463223063945,-6.2750416,-0.20262805671412298,-0.20262805671412298
75,82.75680699617327,-4.402622508450725,-11.217604503634151,0.053199521202579814,0.13554902503854288,0.024167196301960774,8.830949601018428,-6.125674,-0.19764912463457868,-0.19764912463457868
76,83.39911034525625,-4.473546460770801,-11.541727328301455,0.05364021801013441,0.13839149219363286,0.023981071161555387,8.710380580508708,-6.028481,-0.19440937347299922,-0.19440937347299922
77,84.03285341021869,-4.405420957852482,-11.523803664256565,0.05242498355193026,0.13713450390648318,0.023800215259104755,8.592632536077499,-5.8874164,-0.18970721370129673,-0.18970721370129673
78,86.91186616028298,-4.637960804913725,-11.152042058775361,0.0533639537363102,0.12831437813346167,0.011505908734669196,8.477619786047935,-5.7506223,-0.1851474159467476,-0.1851474159467476
79,88.69420091604745,-4.0135022521253125,-10.228716882131442,0.045251010896690425,0.11532565575299929,0.011274694282961514,8.363617521011829,-5.7001147,-0.183463823495673,-0.183463823495673
80,90.10827073201953,-5.486325119896577,-12.730407375743313,0.06088592173977919,0.14127901104220864,0.011097760415067591,8.251008514547348,-5.630425,-0.18114084591423676,-0.18114084591423676
81,1743.2451183178075,-2705.112223194883,-693.779149308026,1.5517681333335704,0.3979814095091271,0.00057364279382866,7.941772166872025,-15.46183,-0.5088542999633037,-0.5088542999633037
82,43.62356123676297,-16.808728096339973,-25.422643381172257,0.3853130652289507,0.5827732230111417,0.04584678424453197,7.638298843288422,-15.173689,-0.49924960261816026,-0.49924960261816026
83,44.48140254308354,-20.014878430216587,-28.35249763567014,0.44996059669725325,0.637401161265287,0.04496261101620731,7.341043494874239,-14.862784,-0.48888615123424267,-0.48888615123424267
84,45.61381490411758,-19.867177846191716,-28.78264300814978,0.43555177061935013,0.6310071426529938,0.04384636549703408,7.049975387984515,-14.553403,-0.47857340111235397,-0.47857340111235397
85,33.44307284185036,-5.293065665535507,-9.506993983625703,0.15827091280056693,0.2842739370447065,0.11960623411956439,6.764824904733897,-14.25752,-0.46871065428148934,-0.46871065428148934
86,48.57976421541394,-26.843820617642965,-34.414566292811664,0.5525720647513076,0.7084136131293165,0.0411694052513622,6.483852334553004,-14.048604,-0.46174678505552086,-0.46174678505552086
87,47.18349121681377,-27.68433908666924,-34.72131903598859,0.5867378265727815,0.735878548631342,0.042387706980175785,6.207302149617672,-13.827508,-0.45437691261683993,-0.45437691261683993
88,42.96838631378172,-27.60310126785543,-30.193347945582737,0.6424048849840559,0.7026874997141443,0.046545848508127895,5.936025578761101,-13.563848,-0.4455882166475397,-0.4455882166475397
89,43.77086622197876,-31.843416673652786,-33.145071563808344,0.7275025472916774,0.7572404757931233,0.04569249303537282,5.670139502966404,-13.294307,-0.43660354970872595,-0.43660354970872595
